series,class,n_test,ql_raw,mae_raw,rmse_raw,mae_nz_raw,rmse_nz_raw,prec0_raw,rec0_raw,f1_raw,tp0_raw,fp0_raw,fn0_raw,ql_trunc,mae_trunc,rmse_trunc,mae_nz_trunc,rmse_nz_trunc,prec0_trunc,rec0_trunc,f1_trunc,tp0_trunc,fp0_trunc,fn0_trunc
HOUSEHOLD_2_286__TX_3,intermittent,28,0.242701,0.485401,,1.08033,1.36213,0,0,0,0,0,24,0.107143,0.214286,,1.08033,1.36213,0.857143,1,0.923077,24,4,0
HOUSEHOLD_2_287__TX_3,intermittent,28,0.234587,0.469173,,0.930104,1.07143,1,0.136364,0.24,3,0,19,0.200446,0.400891,,0.930104,1.07143,0.823529,0.636364,0.717949,14,3,8
HOUSEHOLD_2_288__TX_3,intermittent,28,0.16952,0.33904,,0.998246,0.998249,0.714286,0.2,0.3125,5,2,20,0.114206,0.228412,,0.998246,0.998249,0.869565,0.8,0.833333,20,3,5
HOUSEHOLD_2_289__TX_3,lumpy,28,0.432599,0.865198,,1.06005,1.23891,0.666667,0.222222,0.333333,2,1,7,0.468867,0.937735,,1.06005,1.23891,0.294118,0.555556,0.384615,5,12,4
HOUSEHOLD_2_290__TX_3,intermittent,28,0.0685519,0.137104,,,,1,0.142857,0.25,4,0,24,0.0129205,0.025841,,,,1,0.964286,0.981818,27,0,1
HOUSEHOLD_2_291__TX_3,intermittent,28,0.0904782,0.180956,,0.599387,0.599387,1,0.185185,0.3125,5,0,22,0.0281676,0.0563352,,0.599387,0.599387,0.962963,0.962963,0.962963,26,1,1
HOUSEHOLD_2_292__TX_3,intermittent,28,0.107054,0.214109,,0.816518,0.830321,0.833333,0.2,0.322581,5,1,20,0.0627396,0.125479,,0.816518,0.830321,0.888889,0.96,0.923077,24,3,1
HOUSEHOLD_2_293__TX_3,intermittent,28,0.193114,0.386229,,0.694175,0.845762,0.75,0.136364,0.230769,3,1,19,0.142197,0.284395,,0.694175,0.845762,0.85,0.772727,0.809524,17,3,5
HOUSEHOLD_2_294__TX_3,intermittent,28,0.636569,1.27314,,1.15367,1.4886,0,0,0,0,0,7,0.636569,1.27314,,1.15367,1.4886,0,0,0,0,0,7
HOUSEHOLD_2_295__TX_3,intermittent,28,0.269881,0.539761,,0.798345,0.913686,0,0,0,0,0,20,0.234025,0.468051,,0.798345,0.913686,0.666667,0.6,0.631579,12,6,8
HOUSEHOLD_2_296__TX_3,intermittent,28,0.17398,0.347959,,1.0485,1.20119,1,0.391304,0.5625,9,0,14,0.133832,0.267663,,1.0485,1.20119,0.869565,0.869565,0.869565,20,3,3
HOUSEHOLD_2_297__TX_3,intermittent,28,0.210782,0.421564,,0.87626,1.0012,0.75,0.25,0.375,6,2,18,0.123472,0.246943,,0.87626,1.0012,0.9,0.75,0.818182,18,2,6
HOUSEHOLD_2_298__TX_3,intermittent,28,0.267657,0.535314,,0.506672,0.524191,0,0,0,0,0,22,0.221697,0.443394,,0.506672,0.524191,0.818182,0.409091,0.545455,9,2,13
HOUSEHOLD_2_299__TX_3,intermittent,28,0.380687,0.761375,,,,1,0.142857,0.25,4,0,24,0.341028,0.682055,,,,1,0.428571,0.6,12,0,16
HOUSEHOLD_2_300__TX_3,intermittent,28,0.152427,0.304853,,1.16949,1.24347,1,0.08,0.148148,2,0,23,0.0805304,0.161061,,1.16949,1.24347,0.888889,0.96,0.923077,24,3,1
HOUSEHOLD_2_301__TX_3,intermittent,28,0.502216,1.00443,,0.940543,1.2786,0.5,0.142857,0.222222,2,2,12,0.482855,0.965709,,0.940543,1.2786,0.636364,0.5,0.56,7,4,7
HOUSEHOLD_2_302__TX_3,intermittent,28,0.0593793,0.118759,,0.949727,0.949727,1,0.407407,0.578947,11,0,16,0.0178571,0.0357143,,0.949727,0.949727,0.964286,1,0.981818,27,1,0
HOUSEHOLD_2_303__TX_3,intermittent,28,0.126627,0.253254,,0.836094,0.836152,0,0,0,0,0,24,0.0714286,0.142857,,0.836094,0.836152,0.857143,1,0.923077,24,4,0
HOUSEHOLD_2_304__TX_3,intermittent,28,0.111004,0.222009,,0.906788,0.912305,0.5,0.0416667,0.0769231,1,1,23,0.0714286,0.142857,,0.906788,0.912305,0.857143,1,0.923077,24,4,0
HOUSEHOLD_2_305__TX_3,intermittent,28,0.237228,0.474456,,0.708787,0.75387,0.333333,0.047619,0.0833333,1,2,20,0.184141,0.368283,,0.708787,0.75387,0.764706,0.619048,0.684211,13,4,8
HOUSEHOLD_2_306__TX_3,intermittent,28,0.312418,0.624837,,1.25279,1.90777,0,0,0,0,0,22,0.256409,0.512817,,1.25279,1.90777,0.75,0.545455,0.631579,12,4,10
